Trip ID,Duration,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscriber Type,Zip Code
926193,909,9/10/2015 16:30,Commercial at Montgomery,45,9/10/2015 16:45,San Francisco Caltrain (Townsend at 4th),70,287,Subscriber,94089
926228,498,9/10/2015 16:41,Howard at 2nd,63,9/10/2015 16:50,Grant Avenue at Columbus Avenue,73,651,Subscriber,94107
926303,907,9/10/2015 16:59,Clay at Battery,41,9/10/2015 17:14,San Francisco Caltrain (Townsend at 4th),70,338,Subscriber,94070
926362,1135,9/10/2015 17:13,San Francisco Caltrain 2 (330 Townsend),69,9/10/2015 17:32,Civic Center BART (7th at Market),72,629,Subscriber,94103
926370,817,9/10/2015 17:15,Davis at Jackson,42,9/10/2015 17:28,San Francisco Caltrain 2 (330 Townsend),69,502,Customer,95134
926416,394,9/10/2015 17:23,Beale at Market,56,9/10/2015 17:30,Grant Avenue at Columbus Avenue,73,556,Subscriber,94133
926522,673,9/10/2015 17:51,Market at Sansome,77,9/10/2015 18:02,Market at 10th,67,375,Subscriber,94102
926525,663,9/10/2015 17:53,Civic Center BART (7th at Market),72,9/10/2015 18:04,San Francisco Caltrain 2 (330 Townsend),69,629,Subscriber,94040
926585,816,9/10/2015 18:05,Embarcadero at Folsom,51,9/10/2015 18:19,Civic Center BART (7th at Market),72,652,Subscriber,94080
926613,645,9/10/2015 18:17,Beale at Market,56,9/10/2015 18:28,San Francisco Caltrain 2 (330 Townsend),69,411,Subscriber,94303
926863,268,9/10/2015 23:19,South Van Ness at Market,66,9/10/2015 23:23,Golden Gate at Polk,59,559,Subscriber,94109
926884,418,9/11/2015 5:38,Powell Street BART,39,9/11/2015 5:45,San Francisco Caltrain 2 (330 Townsend),69,393,Subscriber,94107
927151,314,9/11/2015 8:32,Steuart at Market,74,9/11/2015 8:37,Howard at 2nd,63,659,Subscriber,94115
927244,374,9/11/2015 8:50,Embarcadero at Bryant,54,9/11/2015 8:57,San Francisco Caltrain (Townsend at 4th),70,187,Subscriber,94105
927389,431,9/11/2015 9:30,Steuart at Market,74,9/11/2015 9:37,Market at 4th,76,584,Subscriber,94066
927498,433,9/11/2015 10:42,2nd at Townsend,61,9/11/2015 10:49,Townsend at 7th,65,423,Subscriber,94107
927512,519,9/11/2015 10:56,San Francisco Caltrain 2 (330 Townsend),69,9/11/2015 11:05,Temporary Transbay Terminal (Howard at Beale),55,328,Subscriber,95014
927519,5266,9/11/2015 11:09,Embarcadero at Folsom,51,9/11/2015 12:37,Embarcadero at Sansome,60,212,Customer,nil
927523,469,9/11/2015 11:21,Powell Street BART,39,9/11/2015 11:29,Clay at Battery,41,461,Subscriber,94122
927767,1310,9/11/2015 15:51,Post at Kearny,47,9/11/2015 16:13,San Francisco Caltrain 2 (330 Townsend),69,419,Subscriber,94402
927956,243,9/11/2015 16:56,Clay at Battery,41,9/11/2015 17:00,Market at Sansome,77,334,Subscriber,94610
927967,298,9/11/2015 17:03,2nd at Folsom,62,9/11/2015 17:08,Spear at Folsom,49,448,Subscriber,94105
927981,547,9/11/2015 17:07,2nd at Townsend,61,9/11/2015 17:16,Howard at 2nd,63,609,Subscriber,94110
928074,930,9/11/2015 17:34,Embarcadero at Folsom,51,9/11/2015 17:50,Civic Center BART (7th at Market),72,408,Subscriber,94080
928089,518,9/11/2015 17:38,San Francisco Caltrain 2 (330 Townsend),69,9/11/2015 17:46,Powell Street BART,39,687,Subscriber,94107
928148,1737,9/11/2015 17:57,Embarcadero at Sansome,60,9/11/2015 18:26,South Van Ness at Market,66,351,Customer,nil
928219,314,9/11/2015 18:23,5th at Howard,57,9/11/2015 18:28,San Francisco Caltrain 2 (330 Townsend),69,497,Subscriber,94402
928384,252,9/11/2015 23:09,Embarcadero at Bryant,54,9/11/2015 23:13,Steuart at Market,74,271,Subscriber,94114
928399,289,9/12/2015 0:11,San Francisco Caltrain (Townsend at 4th),70,9/12/2015 0:16,2nd at Townsend,61,589,Subscriber,94040
928404,1218,9/12/2015 5:36,Townsend at 7th,65,9/12/2015 5:56,Howard at 2nd,63,322,Subscriber,94107
928426,431,9/12/2015 8:56,Powell at Post (Union Square),71,9/12/2015 9:03,2nd at South Park,64,283,Subscriber,94109
928515,14016,9/12/2015 11:08,Embarcadero at Vallejo,48,9/12/2015 15:02,Embarcadero at Vallejo,48,277,Customer,nil
928583,220,9/12/2015 13:03,2nd at Townsend,61,9/12/2015 13:07,San Francisco Caltrain 2 (330 Townsend),69,417,Subscriber,94107
928606,779,9/12/2015 13:39,Broadway St at Battery St,82,9/12/2015 13:52,Embarcadero at Sansome,60,603,Customer,55447
928682,812,9/12/2015 15:46,Harry Bridges Plaza (Ferry Building),50,9/12/2015 16:00,Clay at Battery,41,527,Customer,95368
928727,1426,9/12/2015 16:40,Grant Avenue at Columbus Avenue,73,9/12/2015 17:04,Market at 4th,76,552,Customer,91101
928739,779,9/12/2015 16:54,Post at Kearny,47,9/12/2015 17:07,Harry Bridges Plaza (Ferry Building),50,517,Customer,93536
928809,362,9/12/2015 18:28,Market at Sansome,77,9/12/2015 18:34,2nd at South Park,64,606,Subscriber,94107
928860,357,9/12/2015 21:59,2nd at Townsend,61,9/12/2015 22:05,Market at Sansome,77,614,Subscriber,94159
928873,21385,9/13/2015 2:19,San Jose City Hall,10,9/13/2015 8:15,San Jose City Hall,10,102,Customer,95116
929096,799,9/13/2015 15:19,Washington at Kearny,46,9/13/2015 15:32,Temporary Transbay Terminal (Howard at Beale),55,652,Subscriber,94608
929115,663,9/13/2015 15:54,Broadway St at Battery St,82,9/13/2015 16:06,Commercial at Montgomery,45,483,Customer,95367
929129,207,9/13/2015 16:11,San Francisco Caltrain (Townsend at 4th),70,9/13/2015 16:15,Townsend at 7th,65,508,Subscriber,94107
929163,13285,9/13/2015 17:00,San Antonio Shopping Center,31,9/13/2015 20:41,San Jose Diridon Caltrain Station,2,22,Customer,100031
929246,246,9/13/2015 21:58,Davis at Jackson,42,9/13/2015 22:02,Commercial at Montgomery,45,33,Subscriber,94111
929254,419,9/14/2015 4:37,Market at 10th,67,9/14/2015 4:44,Townsend at 7th,65,563,Subscriber,94102
929260,438,9/14/2015 6:00,Townsend at 7th,65,9/14/2015 6:08,South Van Ness at Market,66,137,Subscriber,94107
929310,435,9/14/2015 7:02,Temporary Transbay Terminal (Howard at Beale),55,9/14/2015 7:10,5th at Howard,57,529,Subscriber,94501
929346,308,9/14/2015 7:19,Embarcadero at Sansome,60,9/14/2015 7:24,Clay at Battery,41,547,Subscriber,94133
929410,273,9/14/2015 7:49,Evelyn Park and Ride,30,9/14/2015 7:53,Mountain View Caltrain Station,28,639,Subscriber,94041
929460,729,9/14/2015 8:02,Temporary Transbay Terminal (Howard at Beale),55,9/14/2015 8:14,Mechanics Plaza (Market at Battery),75,309,Subscriber,94618
929655,564,9/14/2015 8:53,Civic Center BART (7th at Market),72,9/14/2015 9:03,Steuart at Market,74,411,Subscriber,94103
929701,556,9/14/2015 9:05,San Francisco Caltrain (Townsend at 4th),70,9/14/2015 9:14,Embarcadero at Folsom,51,573,Subscriber,94010
929737,393,9/14/2015 9:13,2nd at Folsom,62,9/14/2015 9:19,Powell Street BART,39,390,Subscriber,94107
929846,1065,9/14/2015 10:11,Broadway St at Battery St,82,9/14/2015 10:29,San Francisco Caltrain (Townsend at 4th),70,472,Subscriber,94104
929859,332,9/14/2015 10:19,Mountain View Caltrain Station,28,9/14/2015 10:24,Castro Street and El Camino Real,32,182,Subscriber,94109
929972,267,9/14/2015 12:36,Commercial at Montgomery,45,9/14/2015 12:40,Market at Sansome,77,351,Subscriber,94703
930014,125,9/14/2015 13:45,Powell Street BART,39,9/14/2015 13:48,Civic Center BART (7th at Market),72,529,Subscriber,94103
930023,3444,9/14/2015 14:04,University and Emerson,35,9/14/2015 15:02,University and Emerson,35,149,Customer,nil
930046,554,9/14/2015 14:50,Beale at Market,56,9/14/2015 14:59,Howard at 2nd,63,334,Customer,nil
930089,879,9/14/2015 15:47,Embarcadero at Vallejo,48,9/14/2015 16:02,San Francisco Caltrain (Townsend at 4th),70,531,Subscriber,94002
930180,532,9/14/2015 16:38,Post at Kearny,47,9/14/2015 16:47,San Francisco Caltrain (Townsend at 4th),70,494,Subscriber,94114
930232,958,9/14/2015 16:54,Stanford in Redwood City,25,9/14/2015 17:10,Redwood City Caltrain Station,22,215,Subscriber,95037
930329,629,9/14/2015 17:15,Davis at Jackson,42,9/14/2015 17:26,Powell at Post (Union Square),71,56,Subscriber,94109
930396,478,9/14/2015 17:37,San Mateo County Center,23,9/14/2015 17:45,San Mateo County Center,23,650,Subscriber,94041
930445,397,9/14/2015 17:49,2nd at Folsom,62,9/14/2015 17:56,Harry Bridges Plaza (Ferry Building),50,608,Subscriber,94590
930604,3754,9/14/2015 18:38,Howard at 2nd,63,9/14/2015 19:41,Howard at 2nd,63,380,Subscriber,94063
930621,419,9/14/2015 18:43,Howard at 2nd,63,9/14/2015 18:50,San Francisco Caltrain 2 (330 Townsend),69,344,Subscriber,94025
930765,513,9/14/2015 21:58,Commercial at Montgomery,45,9/14/2015 22:06,Spear at Folsom,49,613,Subscriber,94105
930886,523,9/15/2015 7:31,Embarcadero at Folsom,51,9/15/2015 7:40,San Francisco Caltrain (Townsend at 4th),70,443,Subscriber,94105
930992,350,9/15/2015 8:05,Embarcadero at Bryant,54,9/15/2015 8:11,San Francisco Caltrain (Townsend at 4th),70,581,Subscriber,94107
931019,422,9/15/2015 8:12,Temporary Transbay Terminal (Howard at Beale),55,9/15/2015 8:19,Embarcadero at Vallejo,48,600,Subscriber,94611
931094,674,9/15/2015 8:34,San Francisco Caltrain (Townsend at 4th),70,9/15/2015 8:45,Harry Bridges Plaza (Ferry Building),50,259,Subscriber,94303
931167,458,9/15/2015 8:54,Steuart at Market,74,9/15/2015 9:02,2nd at Townsend,61,311,Subscriber,94107
931175,449,9/15/2015 8:57,Santa Clara at Almaden,4,9/15/2015 9:04,SJSU 4th at San Carlos,12,127,Subscriber,95110
931221,275,9/15/2015 9:06,Palo Alto Caltrain Station,34,9/15/2015 9:10,Cowper at University,37,72,Subscriber,94107
931294,375,9/15/2015 9:24,2nd at Townsend,61,9/15/2015 9:30,Howard at 2nd,63,597,Subscriber,94105
931322,282,9/15/2015 9:32,San Francisco Caltrain 2 (330 Townsend),69,9/15/2015 9:37,Townsend at 7th,65,611,Subscriber,95051
931487,356,9/15/2015 11:18,5th at Howard,57,9/15/2015 11:24,San Francisco Caltrain 2 (330 Townsend),69,282,Customer,94804
931522,1605,9/15/2015 11:57,San Francisco City Hall,58,9/15/2015 12:24,Embarcadero at Folsom,51,212,Customer,94109
931590,210,9/15/2015 12:50,Market at Sansome,77,9/15/2015 12:54,Clay at Battery,41,402,Subscriber,94610
931662,319,9/15/2015 14:20,Embarcadero at Sansome,60,9/15/2015 14:25,Steuart at Market,74,347,Subscriber,94597
931689,1674,9/15/2015 14:53,San Francisco Caltrain (Townsend at 4th),70,9/15/2015 15:21,Embarcadero at Sansome,60,388,Customer,94025
931694,623,9/15/2015 15:01,Townsend at 7th,65,9/15/2015 15:11,Market at 10th,67,586,Subscriber,94102
931737,236,9/15/2015 15:44,Embarcadero at Vallejo,48,9/15/2015 15:48,Clay at Battery,41,465,Subscriber,94110
931896,873,9/15/2015 16:42,Clay at Battery,41,9/15/2015 16:56,San Francisco Caltrain (Townsend at 4th),70,604,Subscriber,95110
931939,582,9/15/2015 16:56,Market at Sansome,77,9/15/2015 17:06,San Francisco Caltrain (Townsend at 4th),70,622,Subscriber,94306
931968,569,9/15/2015 17:02,MLK Library,11,9/15/2015 17:11,San Jose Diridon Caltrain Station,2,164,Subscriber,94107
932004,583,9/15/2015 17:09,2nd at Townsend,61,9/15/2015 17:19,Davis at Jackson,42,363,Subscriber,94111
932015,446,9/15/2015 17:12,Embarcadero at Folsom,51,9/15/2015 17:19,Embarcadero at Sansome,60,618,Subscriber,94133
932287,466,9/15/2015 18:19,2nd at Folsom,62,9/15/2015 18:27,Market at Sansome,77,222,Subscriber,94530
932298,449,9/15/2015 18:26,Townsend at 7th,65,9/15/2015 18:34,2nd at South Park,64,628,Subscriber,94107
932407,546,9/15/2015 18:58,5th at Howard,57,9/15/2015 19:07,Harry Bridges Plaza (Ferry Building),50,382,Subscriber,94903
932474,983,9/15/2015 19:50,Temporary Transbay Terminal (Howard at Beale),55,9/15/2015 20:06,Townsend at 7th,65,538,Subscriber,94107
932480,870,9/15/2015 20:02,Harry Bridges Plaza (Ferry Building),50,9/15/2015 20:16,San Francisco Caltrain (Townsend at 4th),70,569,Subscriber,94107
932481,844,9/15/2015 20:03,Yerba Buena Center of the Arts (3rd @ Howard),68,9/15/2015 20:17,Spear at Folsom,49,548,Subscriber,94402
932502,763,9/15/2015 20:27,Market at Sansome,77,9/15/2015 20:40,Townsend at 7th,65,222,Subscriber,94116
932545,1622,9/15/2015 21:27,Davis at Jackson,42,9/15/2015 21:54,San Francisco Caltrain (Townsend at 4th),70,382,Subscriber,94107
932552,532,9/15/2015 21:53,Post at Kearny,47,9/15/2015 22:02,Spear at Folsom,49,212,Subscriber,94105
932570,355,9/15/2015 22:38,Clay at Battery,41,9/15/2015 22:44,Grant Avenue at Columbus Avenue,73,444,Subscriber,94133
932603,215,9/16/2015 6:23,Beale at Market,56,9/16/2015 6:26,Commercial at Montgomery,45,310,Subscriber,94611
932656,1064,9/16/2015 7:07,San Francisco Caltrain (Townsend at 4th),70,9/16/2015 7:24,Embarcadero at Sansome,60,391,Subscriber,94085
932696,349,9/16/2015 7:29,Powell at Post (Union Square),71,9/16/2015 7:35,Howard at 2nd,63,395,Subscriber,94109
932894,650,9/16/2015 8:28,Harry Bridges Plaza (Ferry Building),50,9/16/2015 8:39,2nd at Townsend,61,238,Subscriber,94949
932966,467,9/16/2015 8:46,Market at Sansome,77,9/16/2015 8:54,2nd at Townsend,61,407,Subscriber,94611
933227,377,9/16/2015 10:07,5th at Howard,57,9/16/2015 10:14,Post at Kearny,47,380,Subscriber,94107
933334,454,9/16/2015 11:59,Market at 10th,67,9/16/2015 12:06,Market at Sansome,77,394,Subscriber,94102
933463,820,9/16/2015 14:34,Harry Bridges Plaza (Ferry Building),50,9/16/2015 14:48,Market at 4th,76,347,Customer,84095
933480,404,9/16/2015 15:07,2nd at Folsom,62,9/16/2015 15:14,Harry Bridges Plaza (Ferry Building),50,86,Subscriber,94558
933487,465,9/16/2015 15:11,Steuart at Market,74,9/16/2015 15:18,Market at 4th,76,416,Subscriber,94117
933507,888,9/16/2015 15:34,Embarcadero at Folsom,51,9/16/2015 15:49,San Francisco Caltrain (Townsend at 4th),70,494,Subscriber,95148
933629,513,9/16/2015 16:38,2nd at South Park,64,9/16/2015 16:46,Harry Bridges Plaza (Ferry Building),50,311,Subscriber,94949
933799,729,9/16/2015 17:31,Davis at Jackson,42,9/16/2015 17:43,San Francisco Caltrain 2 (330 Townsend),69,310,Subscriber,95014
933874,559,9/16/2015 17:50,Davis at Jackson,42,9/16/2015 18:00,Embarcadero at Sansome,60,288,Subscriber,94111
933932,994,9/16/2015 18:05,Beale at Market,56,9/16/2015 18:21,Market at 10th,67,96,Subscriber,94103
933961,947,9/16/2015 18:16,2nd at Townsend,61,9/16/2015 18:32,Grant Avenue at Columbus Avenue,73,519,Customer,nil
933975,780,9/16/2015 18:22,Market at Sansome,77,9/16/2015 18:35,South Van Ness at Market,66,436,Subscriber,94102
934119,436,9/16/2015 20:01,Market at Sansome,77,9/16/2015 20:08,Grant Avenue at Columbus Avenue,73,878,Subscriber,94104
934184,387,9/16/2015 21:42,2nd at Townsend,61,9/16/2015 21:48,Townsend at 7th,65,623,Subscriber,94560
934254,474,9/17/2015 6:50,Temporary Transbay Terminal (Howard at Beale),55,9/17/2015 6:58,Market at 4th,76,488,Subscriber,94501
934419,455,9/17/2015 8:05,Harry Bridges Plaza (Ferry Building),50,9/17/2015 8:13,2nd at Townsend,61,429,Subscriber,94904
934475,450,9/17/2015 8:25,South Van Ness at Market,66,9/17/2015 8:32,Townsend at 7th,65,877,Subscriber,94102
934545,311,9/17/2015 8:43,Harry Bridges Plaza (Ferry Building),50,9/17/2015 8:48,Embarcadero at Vallejo,48,429,Subscriber,94901
934621,418,9/17/2015 9:02,Steuart at Market,74,9/17/2015 9:09,Embarcadero at Sansome,60,282,Subscriber,94612
934694,379,9/17/2015 9:20,2nd at South Park,64,9/17/2015 9:26,Market at Sansome,77,439,Subscriber,94062
934803,286,9/17/2015 10:03,Commercial at Montgomery,45,9/17/2015 10:08,Davis at Jackson,42,560,Subscriber,94111
934867,732,9/17/2015 10:50,Commercial at Montgomery,45,9/17/2015 11:02,Beale at Market,56,573,Subscriber,94111
935051,650,9/17/2015 14:17,Market at 10th,67,9/17/2015 14:27,Commercial at Montgomery,45,472,Subscriber,94133
935324,540,9/17/2015 17:05,Embarcadero at Folsom,51,9/17/2015 17:14,San Francisco Caltrain 2 (330 Townsend),69,236,Subscriber,94105
935330,316,9/17/2015 17:06,Adobe on Almaden,5,9/17/2015 17:11,San Jose Diridon Caltrain Station,2,127,Subscriber,94043
935491,488,9/17/2015 17:45,Grant Avenue at Columbus Avenue,73,9/17/2015 17:53,Market at Sansome,77,659,Subscriber,94708
935505,848,9/17/2015 17:49,Post at Kearny,47,9/17/2015 18:03,South Van Ness at Market,66,386,Subscriber,94103
935549,577,9/17/2015 18:00,Beale at Market,56,9/17/2015 18:10,San Francisco Caltrain (Townsend at 4th),70,378,Subscriber,94158
935562,688,9/17/2015 18:03,San Francisco Caltrain (Townsend at 4th),70,9/17/2015 18:15,Steuart at Market,74,579,Subscriber,94930
935659,646,9/17/2015 18:36,San Jose Diridon Caltrain Station,2,9/17/2015 18:47,Japantown,9,669,Subscriber,95112
935729,269,9/17/2015 19:04,San Francisco Caltrain 2 (330 Townsend),69,9/17/2015 19:09,5th at Howard,57,581,Subscriber,94103
935736,368,9/17/2015 19:08,Townsend at 7th,65,9/17/2015 19:14,2nd at Townsend,61,484,Subscriber,94107
935826,491,9/17/2015 20:52,Washington at Kearny,46,9/17/2015 21:00,Beale at Market,56,672,Subscriber,94705
935895,591,9/18/2015 6:16,Townsend at 7th,65,9/18/2015 6:25,South Van Ness at Market,66,444,Subscriber,94107
935916,567,9/18/2015 6:49,San Francisco Caltrain (Townsend at 4th),70,9/18/2015 6:58,Spear at Folsom,49,445,Subscriber,95008
936068,94,9/18/2015 8:07,San Francisco Caltrain 2 (330 Townsend),69,9/18/2015 8:08,San Francisco Caltrain 2 (330 Townsend),69,350,Subscriber,95118
936093,431,9/18/2015 8:13,Powell Street BART,39,9/18/2015 8:20,San Francisco Caltrain 2 (330 Townsend),69,587,Subscriber,94107
936128,376,9/18/2015 8:25,Mountain View Caltrain Station,28,9/18/2015 8:32,Mountain View City Hall,27,148,Subscriber,95148
936299,272,9/18/2015 9:07,Mountain View City Hall,27,9/18/2015 9:12,Mountain View Caltrain Station,28,239,Subscriber,95112
936416,367,9/18/2015 9:45,Embarcadero at Folsom,51,9/18/2015 9:51,Embarcadero at Sansome,60,310,Subscriber,94124
936623,1198,9/18/2015 12:24,University and Emerson,35,9/18/2015 12:44,University and Emerson,35,152,Customer,45
936652,685,9/18/2015 13:00,Harry Bridges Plaza (Ferry Building),50,9/18/2015 13:12,Powell at Post (Union Square),71,338,Subscriber,94303
936770,489,9/18/2015 14:37,Townsend at 7th,65,9/18/2015 14:45,Civic Center BART (7th at Market),72,443,Subscriber,94602
936840,1080,9/18/2015 15:37,Powell Street BART,39,9/18/2015 15:55,Embarcadero at Sansome,60,497,Customer,90042
936956,136,9/18/2015 16:27,Embarcadero at Folsom,51,9/18/2015 16:29,Steuart at Market,74,372,Subscriber,94133
937004,572,9/18/2015 16:43,Townsend at 7th,65,9/18/2015 16:52,Embarcadero at Bryant,54,564,Subscriber,94105
937021,892,9/18/2015 16:50,Harry Bridges Plaza (Ferry Building),50,9/18/2015 17:05,Embarcadero at Sansome,60,371,Subscriber,94133
937075,796,9/18/2015 17:07,Clay at Battery,41,9/18/2015 17:21,Market at 4th,76,600,Subscriber,94024
937122,621,9/18/2015 17:22,2nd at Townsend,61,9/18/2015 17:32,Market at 4th,76,267,Customer,94109
937159,477,9/18/2015 17:29,San Jose City Hall,10,9/18/2015 17:37,San Jose Diridon Caltrain Station,2,43,Subscriber,94611
937344,297,9/18/2015 18:35,Commercial at Montgomery,45,9/18/2015 18:40,Temporary Transbay Terminal (Howard at Beale),55,548,Subscriber,94611
937359,309,9/18/2015 18:45,San Jose Diridon Caltrain Station,2,9/18/2015 18:50,San Pedro Square,6,240,Subscriber,95110
937388,365,9/18/2015 19:08,2nd at South Park,64,9/18/2015 19:14,Market at Sansome,77,501,Subscriber,94705
937499,905,9/18/2015 21:44,2nd at Townsend,61,9/18/2015 21:59,Clay at Battery,41,118,Subscriber,94133
937537,518,9/19/2015 7:40,Powell at Post (Union Square),71,9/19/2015 7:48,Harry Bridges Plaza (Ferry Building),50,401,Subscriber,94108
937675,1287,9/19/2015 12:33,Clay at Battery,41,9/19/2015 12:54,Townsend at 7th,65,584,Subscriber,94133
937709,814,9/19/2015 13:14,2nd at Townsend,61,9/19/2015 13:28,Broadway St at Battery St,82,358,Customer,94103
937783,773,9/19/2015 15:52,Harry Bridges Plaza (Ferry Building),50,9/19/2015 16:05,San Francisco Caltrain (Townsend at 4th),70,628,Subscriber,94103
937787,1663,9/19/2015 16:03,Embarcadero at Vallejo,48,9/19/2015 16:31,Beale at Market,56,434,Subscriber,94041
937816,1157,9/19/2015 16:43,Powell at Post (Union Square),71,9/19/2015 17:03,Townsend at 7th,65,393,Customer,nil
937842,536,9/19/2015 17:31,Powell Street BART,39,9/19/2015 17:40,2nd at Townsend,61,427,Subscriber,94107
937843,1443,9/19/2015 17:31,Embarcadero at Sansome,60,9/19/2015 17:55,5th at Howard,57,393,Customer,nil
938264,588,9/20/2015 17:17,2nd at Townsend,61,9/20/2015 17:27,5th at Howard,57,498,Subscriber,94112
938355,228,9/20/2015 23:01,2nd at South Park,64,9/20/2015 23:05,San Francisco Caltrain 2 (330 Townsend),69,583,Subscriber,94107
938426,441,9/21/2015 7:03,Grant Avenue at Columbus Avenue,73,9/21/2015 7:10,Mechanics Plaza (Market at Battery),75,415,Subscriber,94133
938623,343,9/21/2015 8:10,Steuart at Market,74,9/21/2015 8:16,Broadway St at Battery St,82,609,Subscriber,94556
938659,629,9/21/2015 8:21,San Jose Diridon Caltrain Station,2,9/21/2015 8:31,San Salvador at 1st,8,250,Subscriber,94131
938693,509,9/21/2015 8:27,San Francisco Caltrain 2 (330 Townsend),69,9/21/2015 8:36,Howard at 2nd,63,315,Subscriber,94063
